game_id,team_id,a_team_id,spread1,spread2,price1,price2
21400038,1610612747,1610612744,14.0,-14.0,-102.0,-108.0
21400039,1610612758,1610612746,9.0,-9.0,-105.0,-105.0
21400040,1610612761,1610612748,2.0,-2.0,-110.0,-110.0
21400041,1610612766,1610612752,3.5,-3.5,-105.0,-105.0
21400042,1610612744,1610612757,3.0,-3.0,-105.0,-105.0
21400043,1610612745,1610612755,-11.5,11.5,-103.0,-107.0
21400044,1610612760,1610612751,6.5,-6.5,-108.0,-102.0
21400045,1610612740,1610612763,4.0,-4.0,-108.0,-102.0
21400046,1610612738,1610612742,9.0,-9.0,-102.0,-108.0
21400047,1610612758,1610612743,6.5,-6.5,-105.0,-105.0
21400048,1610612762,1610612746,9.5,-9.5,-107.0,-103.0
21400049,1610612749,1610612754,4.0,-4.0,-105.0,-105.0
21400050,1610612745,1610612748,2.5,-2.5,-110.0,-110.0
21400051,1610612764,1610612752,-1.5,1.5,-110.0,-110.0
21400052,1610612760,1610612761,11.5,-11.5,-110.0,-110.0
21400053,1610612753,1610612741,10.0,-10.0,-105.0,-105.0
21400054,1610612766,1610612740,4.5,-4.5,-107.0,-103.0
21400055,1610612739,1610612757,-2.0,2.0,-108.0,-102.0
21400056,1610612756,1610612747,-6.0,6.0,-108.0,-102.0
21400057,1610612748,1610612766,1.5,-1.5,-107.0,-103.0
21400058,1610612753,1610612755,-2.5,2.5,-108.0,-102.0
21400059,1610612761,1610612738,2.0,-2.0,-105.0,-105.0
21400060,1610612750,1610612751,5.5,-5.5,-108.0,-102.0
21400061,1610612752,1610612765,4.0,-4.0,-105.0,-105.0
21400062,1610612741,1610612749,-5.0,5.0,-105.0,-105.0
21400063,1610612754,1610612764,9.5,-9.5,-107.0,-103.0
21400064,1610612737,1610612759,8.5,-8.5,-108.0,-102.0
21400065,1610612763,1610612756,1.5,-1.5,-102.0,-108.0
21400066,1610612739,1610612762,-5.5,5.5,-102.0,-108.0
21400067,1610612743,1610612758,3.5,-3.5,-105.0,-105.0
21400068,1610612746,1610612744,5.0,-5.0,-103.0,-107.0
21400069,1610612759,1610612745,6.5,-6.5,-110.0,-110.0
21400070,1610612742,1610612757,2.0,-2.0,-108.0,-102.0
21400071,1610612737,1610612766,1.5,-1.5,-102.0,-108.0
21400072,1610612750,1610612753,-4.0,4.0,-110.0,-110.0
21400073,1610612741,1610612755,-10.0,10.0,-102.0,-108.0
21400074,1610612754,1610612738,5.5,-5.5,-110.0,-110.0
21400075,1610612752,1610612751,6.0,-6.0,-110.0,-110.0
21400076,1610612749,1610612765,5.0,-5.0,-110.0,-110.0
21400077,1610612764,1610612761,4.0,-4.0,-108.0,-102.0
21400078,1610612763,1610612760,-6.5,6.5,-109.0,-101.0
21400079,1610612758,1610612756,5.0,-5.0,-110.0,-110.0
21400080,1610612742,1610612762,-2.5,2.5,-110.0,-110.0
21400081,1610612739,1610612743,-6.5,6.5,-102.0,-108.0
21400082,1610612757,1610612746,4.5,-4.5,-108.0,-102.0
21400083,1610612764,1610612754,-3.0,3.0,-105.0,-105.0
21400084,1610612752,1610612737,6.5,-6.5,-109.0,-101.0
21400085,1610612750,1610612748,7.5,-7.5,-102.0,-108.0
21400086,1610612738,1610612741,9.5,-9.5,-105.0,-105.0
21400087,1610612744,1610612745,-3.0,3.0,-105.0,-105.0
21400088,1610612763,1610612749,-4.5,4.5,-105.0,-105.0
21400089,1610612740,1610612759,7.5,-7.5,-109.0,-101.0
21400090,1610612753,1610612751,9.0,-9.0,-110.0,-110.0
21400091,1610612762,1610612765,3.5,-3.5,-105.0,-105.0
21400092,1610612758,1610612760,-2.0,2.0,-107.0,-103.0
21400093,1610612755,1610612761,13.5,-13.5,-110.0,-110.0
21400094,1610612748,1610612742,8.0,-8.0,-105.0,-105.0
21400095,1610612744,1610612756,3.0,-3.0,-105.0,-105.0
21400096,1610612743,1610612757,9.0,-9.0,-108.0,-102.0
21400097,1610612766,1610612747,-2.5,2.5,-105.0,-105.0
21400098,1610612740,1610612739,5.5,-5.5,-110.0,-110.0
21400099,1610612762,1610612754,3.0,-3.0,-110.0,-110.0
21400100,1610612737,1610612752,-2.0,2.0,-105.0,-105.0
21400101,1610612765,1610612741,10.0,-10.0,-107.0,-103.0
21400102,1610612759,1610612746,2.0,-2.0,-105.0,-105.0
21400103,1610612753,1610612761,10.5,-10.5,-105.0,-105.0
21400104,1610612747,1610612763,10.0,-10.0,-105.0,-105.0
21400105,1610612760,1610612749,2.0,-2.0,-101.0,-109.0
21400106,1610612758,1610612742,8.0,-8.0,-108.0,-102.0
21400107,1610612766,1610612757,6.5,-6.5,-105.0,-105.0
21400108,1610612759,1610612744,7.5,-7.5,-107.0,-103.0
21400109,1610612765,1610612764,6.0,-6.0,-102.0,-108.0
21400110,1610612762,1610612737,7.0,-7.0,-107.0,-103.0
21400111,1610612760,1610612738,7.5,-7.5,-105.0,-105.0
21400112,1610612754,1610612748,8.5,-8.5,-109.0,-101.0
21400113,1610612753,1610612752,6.5,-6.5,-103.0,-107.0
21400114,1610612747,1610612740,10.5,-10.5,-105.0,-105.0
21400115,1610612757,1610612743,2.5,-2.5,-105.0,-105.0
21400116,1610612751,1610612756,4.5,-4.5,-105.0,-105.0
21400117,1610612745,1610612750,-6.5,6.5,-110.0,-110.0
21400118,1610612758,1610612763,5.0,-5.0,-101.0,-109.0
21400119,1610612741,1610612761,2.5,-2.5,-101.0,-109.0
21400120,1610612755,1610612742,14.0,-14.0,-110.0,-110.0
21400121,1610612751,1610612744,10.5,-10.5,-105.0,-105.0
21400122,1610612743,1610612754,2.5,-2.5,-103.0,-107.0
21400123,1610612749,1610612753,2.5,-2.5,-105.0,-105.0
21400124,1610612748,1610612737,5.0,-5.0,-108.0,-102.0
21400125,1610612739,1610612738,-6.0,6.0,-102.0,-108.0
21400126,1610612762,1610612752,3.5,-3.5,-105.0,-105.0
21400127,1610612755,1610612745,16.5,-16.5,-102.0,-108.0
21400128,1610612750,1610612740,8.0,-8.0,-102.0,-108.0
21400129,1610612765,1610612760,3.0,-3.0,-105.0,-105.0
21400130,1610612766,1610612756,6.5,-6.5,-103.0,-107.0
21400131,1610612759,1610612747,-8.5,8.5,-103.0,-107.0
21400132,1610612753,1610612764,9.0,-9.0,-106.0,-104.0
21400133,1610612737,1610612739,7.0,-7.0,-108.0,-102.0
21400134,1610612762,1610612761,11.5,-11.5,-106.0,-104.0
21400135,1610612754,1610612741,9.0,-9.0,-108.0,-102.0
21400136,1610612765,1610612763,9.5,-9.5,-103.0,-107.0
21400137,1610612750,1610612742,11.5,-11.5,-105.0,-105.0
21400138,1610612751,1610612757,2.5,-2.5,-105.0,-105.0
21400139,1610612759,1610612758,-1.5,1.5,-101.0,-109.0
21400140,1610612766,1610612744,11.0,-11.0,-102.0,-118.0
21400141,1610612756,1610612746,7.0,-7.0,-102.0,-108.0
21400142,1610612743,1610612752,1.5,-1.5,-110.0,-110.0
21400143,1610612749,1610612748,5.0,-5.0,-110.0,-110.0
21400144,1610612745,1610612760,-5.0,5.0,-105.0,-105.0
21400145,1610612744,1610612747,-8.0,8.0,-110.0,-110.0
21400146,1610612742,1610612766,-4.0,4.0,-108.0,-102.0
21400147,1610612743,1610612739,11.5,-11.5,-102.0,-108.0
21400148,1610612756,1610612738,-1.5,1.5,-110.0,-110.0
21400149,1610612748,1610612751,8.0,-8.0,-105.0,-105.0
21400150,1610612753,1610612765,4.5,-4.5,-110.0,-110.0
21400151,1610612745,1610612763,4.5,-4.5,-102.0,-108.0
21400152,1610612755,1610612759,16.5,-16.5,-105.0,-105.0
21400153,1610612740,1610612757,3.5,-3.5,-110.0,-110.0
21400154,1610612741,1610612746,7.0,-7.0,-108.0,-102.0
21400155,1610612747,1610612737,8.5,-8.5,-103.0,-107.0
21400156,1610612752,1610612749,1.5,-1.5,-103.0,-107.0
21400157,1610612760,1610612762,3.0,-3.0,-105.0,-105.0
21400158,1610612740,1610612758,3.0,-3.0,-105.0,-105.0
21400159,1610612759,1610612739,1.5,-1.5,-105.0,-105.0
21400160,1610612766,1610612754,2.0,-2.0,-102.0,-108.0
21400161,1610612746,1610612753,-5.0,5.0,-108.0,-102.0
21400162,1610612738,1610612755,-6.5,6.5,-107.0,-103.0
21400163,1610612742,1610612764,-2.5,2.5,-108.0,-102.0
21400164,1610612749,1610612751,6.5,-6.5,-105.0,-105.0
21400165,1610612756,1610612765,-2.5,2.5,-107.0,-103.0
21400166,1610612763,1610612761,6.5,-6.5,-105.0,-105.0
21400167,1610612752,1610612750,1.0,-1.0,-105.0,-105.0
21400168,1610612760,1610612743,7.0,-7.0,-108.0,-102.0
21400169,1610612747,1610612745,10.0,-10.0,-108.0,-102.0
21400170,1610612746,1610612748,-4.0,4.0,-108.0,-102.0
21400171,1610612741,1610612758,3.0,-3.0,-110.0,-110.0
21400172,1610612753,1610612766,4.0,-4.0,-107.0,-103.0
21400173,1610612756,1610612755,-9.0,9.0,-105.0,-105.0
21400174,1610612765,1610612737,6.0,-6.0,-109.0,-101.0
21400175,1610612749,1610612761,9.0,-9.0,-105.0,-105.0
21400176,1610612738,1610612763,6.5,-6.5,-108.0,-102.0
21400177,1610612759,1610612750,-11.5,11.5,-102.0,-108.0
21400178,1610612751,1610612760,1.5,-1.5,-107.0,-103.0
21400179,1610612739,1610612764,-1.5,1.5,-107.0,-103.0
21400180,1610612747,1610612742,11.0,-11.0,-107.0,-103.0
21400181,1610612740,1610612743,-2.5,2.5,-105.0,-105.0
21400182,1610612762,1610612744,12.5,-12.5,-108.0,-102.0
21400183,1610612741,1610612757,8.0,-8.0,-105.0,-105.0
21400184,1610612756,1610612754,-2.0,2.0,-108.0,-102.0
21400185,1610612748,1610612753,-1.5,1.5,-103.0,-107.0
21400186,1610612761,1610612739,3.0,-3.0,-104.0,-106.0
21400187,1610612755,1610612752,11.0,-11.0,-105.0,-105.0
21400188,1610612742,1610612745,-4.0,4.0,-108.0,-102.0
21400189,1610612758,1610612750,-9.0,9.0,-105.0,-105.0
21400190,1610612764,1610612749,-3.0,3.0,-107.0,-103.0
21400191,1610612751,1610612759,10.5,-10.5,-108.0,-102.0
21400192,1610612740,1610612762,-3.0,3.0,-102.0,-108.0
21400193,1610612746,1610612763,2.5,-2.5,-105.0,-105.0
21400194,1610612757,1610612738,-5.0,5.0,-102.0,-108.0
21400195,1610612766,1610612748,1.0,-1.0,-110.0,-110.0
21400196,1610612744,1610612760,-8.0,8.0,-107.0,-103.0
21400197,1610612743,1610612747,-2.0,2.0,-103.0,-107.0
21400198,1610612746,1610612766,-4.0,4.0,-105.0,-105.0
21400199,1610612753,1610612739,10.5,-10.5,-102.0,-108.0
21400200,1610612757,1610612755,-13.0,13.0,-102.0,-108.0
21400201,1610612756,1610612761,4.5,-4.5,-110.0,-110.0
21400202,1610612752,1610612745,6.0,-6.0,-102.0,-108.0
21400203,1610612754,1610612742,14.0,-14.0,-107.0,-103.0
21400204,1610612741,1610612762,-3.5,3.5,-110.0,-110.0
21400205,1610612737,1610612764,4.0,-4.0,-105.0,-105.0
21400206,1610612744,1610612748,-7.5,7.5,-105.0,-105.0
21400207,1610612765,1610612749,3.5,-3.5,-105.0,-105.0
21400208,1610612758,1610612740,6.5,-6.5,-107.0,-103.0
21400209,1610612741,1610612743,4.5,-4.5,-105.0,-105.0
21400210,1610612757,1610612766,-6.0,6.0,-105.0,-105.0
21400211,1610612764,1610612739,7.5,-7.5,-103.0,-107.0
21400212,1610612744,1610612753,-8.0,8.0,-101.0,-109.0
21400213,1610612751,1610612755,-7.0,7.0,-104.0,-106.0
21400214,1610612752,1610612742,14.0,-14.0,-110.0,-110.0
21400215,1610612761,1610612737,-3.5,3.5,-105.0,-105.0
21400216,1610612746,1610612765,-9.0,9.0,-110.0,-110.0
21400217,1610612758,1610612745,4.5,-4.5,-108.0,-102.0
21400218,1610612749,1610612750,-1.5,1.5,-102.0,-108.0
21400219,1610612762,1610612760,4.5,-4.5,-102.0,-108.0
21400220,1610612754,1610612759,13.0,-13.0,-105.0,-105.0
21400221,1610612743,1610612756,7.5,-7.5,-107.0,-103.0
21400222,1610612763,1610612747,-7.0,7.0,-110.0,-110.0
21400223,1610612741,1610612738,-3.5,3.5,-105.0,-105.0
21400224,1610612744,1610612766,-8.5,8.5,-105.0,-105.0
21400225,1610612740,1610612737,2.5,-2.5,-109.0,-101.0
21400226,1610612749,1610612765,2.0,-2.0,-110.0,-110.0
21400227,1610612742,1610612761,3.5,-3.5,-110.0,-110.0
21400228,1610612746,1610612745,-4.5,4.5,-105.0,-105.0
21400229,1610612752,1610612760,8.0,-8.0,-102.0,-108.0
21400230,1610612753,1610612754,5.0,-5.0,-109.0,-101.0
21400231,1610612758,1610612759,11.0,-11.0,-108.0,-102.0
21400232,1610612756,1610612743,2.0,-2.0,-107.0,-103.0
21400233,1610612763,1610612757,3.5,-3.5,-108.0,-102.0
21400234,1610612750,1610612747,6.0,-6.0,-105.0,-105.0
21400235,1610612742,1610612755,-12.5,12.5,-102.0,-108.0
21400236,1610612740,1610612764,4.0,-4.0,-105.0,-105.0
21400237,1610612766,1610612737,7.0,-7.0,-108.0,-102.0
21400238,1610612754,1610612739,10.0,-10.0,-105.0,-105.0
21400239,1610612746,1610612762,-5.0,5.0,-108.0,-102.0
21400240,1610612745,1610612749,3.5,-3.5,-102.0,-108.0
21400241,1610612759,1610612738,-7.5,7.5,-110.0,-110.0
21400242,1610612741,1610612751,-2.5,2.5,-108.0,-102.0
21400243,1610612744,1610612765,-8.5,8.5,-109.0,-101.0
21400244,1610612763,1610612758,-5.0,5.0,-105.0,-105.0
21400245,1610612748,1610612752,-3.0,3.0,-110.0,-110.0
21400246,1610612753,1610612756,9.0,-9.0,-110.0,-110.0
21400247,1610612750,1610612757,14.0,-14.0,-105.0,-105.0
21400248,1610612761,1610612747,-7.0,7.0,-103.0,-107.0
21400249,1610612759,1610612755,-11.5,11.5,-105.0,-105.0
21400250,1610612748,1610612764,4.5,-4.5,-102.0,-108.0
21400251,1610612743,1610612762,-4.0,4.0,-110.0,-110.0
21400252,1610612750,1610612746,15.0,-15.0,-102.0,-108.0
21400253,1610612749,1610612739,10.5,-10.5,-105.0,-105.0
21400254,1610612738,1610612737,7.0,-7.0,-108.0,-102.0
21400255,1610612747,1610612765,2.0,-2.0,-102.0,-108.0
21400256,1610612751,1610612752,-1.0,1.0,-107.0,-103.0
21400257,1610612742,1610612741,1.0,-1.0,-102.0,-108.0
21400258,1610612760,1610612740,-3.5,3.5,-105.0,-105.0
21400259,1610612757,1610612743,-3.0,3.0,-109.0,-101.0
21400260,1610612754,1610612756,5.0,-5.0,-102.0,-108.0
21400261,1610612761,1610612758,-2.5,2.5,-105.0,-105.0
21400262,1610612753,1610612744,14.5,-14.5,-105.0,-105.0
21400263,1610612741,1610612766,-3.5,3.5,-103.0,-107.0
21400264,1610612747,1610612764,8.5,-8.5,-102.0,-108.0
21400265,1610612765,1610612738,5.0,-5.0,-108.0,-102.0
21400266,1610612759,1610612751,-8.5,8.5,-103.0,-107.0
21400267,1610612737,1610612748,4.5,-4.5,-103.0,-107.0
21400268,1610612763,1610612745,-5.0,5.0,-107.0,-103.0
21400269,1610612742,1610612749,-4.0,4.0,-105.0,-105.0
21400270,1610612755,1610612750,7.0,-7.0,-107.0,-103.0
21400271,1610612761,1610612762,-3.5,3.5,-105.0,-105.0
21400272,1610612753,1610612746,15.0,-15.0,-107.0,-103.0
21400273,1610612739,1610612752,-7.5,7.5,-101.0,-109.0
21400274,1610612754,1610612757,8.5,-8.5,-108.0,-102.0
21400275,1610612740,1610612744,9.5,-9.5,-110.0,-110.0
21400276,1610612752,1610612766,5.0,-5.0,-108.0,-102.0
21400277,1610612760,1610612755,-13.5,13.5,-102.0,-108.0
21400278,1610612743,1610612764,4.5,-4.5,-105.0,-105.0
21400279,1610612747,1610612738,3.0,-3.0,-110.0,-110.0
21400280,1610612737,1610612751,-1.0,1.0,-105.0,-105.0
21400281,1610612739,1610612761,4.5,-4.5,-105.0,-105.0
21400282,1610612759,1610612763,1.0,-1.0,-102.0,-108.0
21400283,1610612745,1610612750,-7.0,7.0,-104.0,-106.0
21400284,1610612756,1610612742,5.5,-5.5,-102.0,-108.0
21400285,1610612748,1610612749,-1.5,1.5,-105.0,-105.0
21400286,1610612753,1610612762,5.0,-5.0,-105.0,-105.0
21400287,1610612754,1610612758,3.0,-3.0,-104.0,-106.0
21400288,1610612755,1610612765,9.5,-9.5,-110.0,-110.0
21400289,1610612744,1610612741,-2.0,2.0,-108.0,-102.0
21400290,1610612756,1610612745,-2.0,2.0,-108.0,-102.0
21400291,1610612750,1610612759,14.0,-14.0,-105.0,-105.0
21400292,1610612753,1610612758,6.0,-6.0,-108.0,-102.0
21400293,1610612740,1610612746,9.0,-9.0,-108.0,-102.0
21400294,1610612764,1610612738,-3.5,3.5,-107.0,-103.0
21400295,1610612743,1610612737,6.0,-6.0,-102.0,-108.0
21400296,1610612748,1610612763,8.0,-8.0,-108.0,-102.0
21400297,1610612760,1610612765,-10.0,10.0,-107.0,-103.0
21400298,1610612749,1610612742,9.0,-9.0,-105.0,-105.0
21400299,1610612757,1610612752,-6.5,6.5,-102.0,-108.0
21400300,1610612740,1610612747,-2.5,2.5,-108.0,-102.0
21400301,1610612737,1610612754,1.0,-1.0,-108.0,-102.0
21400302,1610612738,1610612764,9.0,-9.0,-109.0,-101.0
21400303,1610612739,1610612751,-8.0,8.0,-107.0,-103.0
21400304,1610612743,1610612761,10.0,-10.0,-103.0,-107.0
21400305,1610612744,1610612750,-14.5,14.5,-105.0,-105.0
21400306,1610612762,1610612758,5.5,-5.5,-105.0,-105.0
21400307,1610612756,1610612746,7.5,-7.5,-110.0,-110.0
21400308,1610612761,1610612739,6.0,-6.0,-102.0,-108.0
21400309,1610612757,1610612765,-7.5,7.5,-105.0,-105.0
21400310,1610612742,1610612763,2.5,-2.5,-103.0,-107.0
21400311,1610612752,1610612740,6.5,-6.5,-108.0,-102.0
21400312,1610612749,1610612760,10.0,-10.0,-108.0,-102.0
21400313,1610612748,1610612756,4.0,-4.0,-103.0,-107.0
21400314,1610612759,1610612762,-9.5,9.5,-105.0,-105.0
21400315,1610612758,1610612747,3.5,-3.5,-108.0,-102.0
21400316,1610612738,1610612766,3.0,-3.0,-107.0,-103.0
21400317,1610612746,1610612754,-6.5,6.5,-102.0,-108.0
21400318,1610612764,1610612753,-5.5,5.5,-102.0,-108.0
21400319,1610612755,1610612737,13.0,-13.0,-107.0,-103.0
21400320,1610612751,1610612741,11.0,-11.0,-107.0,-103.0
21400321,1610612757,1610612750,-10.0,10.0,-105.0,-105.0
21400322,1610612752,1610612759,10.0,-10.0,-105.0,-105.0
21400323,1610612740,1610612742,7.0,-7.0,-105.0,-105.0
21400324,1610612745,1610612744,9.0,-9.0,-110.0,-110.0
21400325,1610612748,1610612743,5.5,-5.5,-102.0,-108.0
21400326,1610612739,1610612760,7.5,-7.5,-105.0,-105.0
21400327,1610612745,1610612758,-1.0,1.0,-118.0,-102.0
21400328,1610612757,1610612741,2.5,-2.5,-109.0,-101.0
21400329,1610612746,1610612764,-2.5,2.5,-105.0,-105.0
21400330,1610612753,1610612737,9.0,-9.0,-103.0,-107.0
21400331,1610612752,1610612738,6.5,-6.5,-108.0,-102.0
21400332,1610612755,1610612751,6.5,-6.5,-105.0,-105.0
21400333,1610612754,1610612761,9.0,-9.0,-110.0,-110.0
21400334,1610612766,1610612763,10.0,-10.0,-105.0,-105.0
21400335,1610612760,1610612750,-8.5,8.5,-101.0,-109.0
21400336,1610612739,1610612740,1.5,-1.5,-105.0,-105.0
21400337,1610612765,1610612756,9.5,-9.5,-102.0,-108.0
21400338,1610612748,1610612762,1.5,-1.5,-105.0,-105.0
21400339,1610612747,1610612759,12.0,-12.0,-102.0,-108.0
21400340,1610612744,1610612742,1.0,-1.0,-105.0,-105.0
21400341,1610612751,1610612766,4.5,-4.5,-105.0,-105.0
21400342,1610612757,1610612754,-5.0,5.0,-105.0,-105.0
21400343,1610612737,1610612753,-3.0,3.0,-105.0,-105.0
21400344,1610612746,1610612749,-5.5,5.5,-108.0,-102.0
21400345,1610612763,1610612755,-10.0,10.0,-103.0,-107.0
21400346,1610612743,1610612745,7.0,-7.0,-101.0,-109.0
21400347,1610612765,1610612758,5.5,-5.5,-105.0,-105.0
21400348,1610612744,1610612740,-6.5,6.5,-102.0,-108.0
21400349,1610612741,1610612748,-7.0,7.0,-105.0,-105.0
21400350,1610612762,1610612764,11.5,-11.5,-105.0,-105.0
21400351,1610612747,1610612750,-4.0,4.0,-103.0,-107.0
21400352,1610612756,1610612760,7.5,-7.5,-105.0,-105.0
21400353,1610612761,1610612752,-6.5,6.5,-105.0,-105.0
21400354,1610612759,1610612743,-5.0,5.0,-108.0,-102.0
21400355,1610612766,1610612739,10.5,-10.5,-105.0,-105.0
21400356,1610612747,1610612754,5.0,-5.0,-102.0,-108.0
21400357,1610612738,1610612755,-5.0,5.0,-105.0,-105.0
21400358,1610612741,1610612737,2.5,-2.5,-108.0,-102.0
21400359,1610612753,1610612761,6.5,-6.5,-102.0,-108.0
21400360,1610612749,1610612756,5.5,-5.5,-108.0,-102.0
21400361,1610612759,1610612757,9.0,-9.0,-108.0,-102.0
21400362,1610612765,1610612746,11.5,-11.5,-105.0,-105.0
21400363,1610612750,1610612764,12.0,-12.0,-101.0,-109.0
21400364,1610612748,1610612751,6.0,-6.0,-105.0,-105.0
21400365,1610612744,1610612763,3.5,-3.5,-105.0,-105.0
21400366,1610612762,1610612740,10.0,-10.0,-105.0,-105.0
21400367,1610612742,1610612752,-7.5,7.5,-102.0,-108.0
21400368,1610612760,1610612758,-8.0,8.0,-108.0,-102.0
21400369,1610612756,1610612766,-2.5,2.5,-108.0,-102.0
21400370,1610612737,1610612739,7.0,-7.0,-105.0,-105.0
21400371,1610612753,1610612738,3.5,-3.5,-105.0,-105.0
21400372,1610612742,1610612765,-7.0,7.0,-102.0,-108.0
21400373,1610612762,1610612748,3.0,-3.0,-105.0,-105.0
21400374,1610612751,1610612761,12.5,-12.5,-107.0,-103.0
21400375,1610612763,1610612759,3.5,-3.5,-108.0,-102.0
21400376,1610612749,1610612757,10.0,-10.0,-105.0,-105.0
21400377,1610612754,1610612746,11.0,-11.0,-102.0,-108.0
21400378,1610612745,1610612743,-3.0,3.0,-107.0,-103.0
21400379,1610612752,1610612741,12.5,-12.5,-105.0,-105.0
21400380,1610612740,1610612745,4.5,-4.5,-103.0,-107.0
21400381,1610612749,1610612758,7.5,-7.5,-105.0,-105.0
21400382,1610612760,1610612744,2.5,-2.5,-106.0,-104.0
21400383,1610612762,1610612753,4.0,-4.0,-105.0,-105.0
21400384,1610612766,1610612755,-4.5,4.5,-108.0,-102.0
21400385,1610612750,1610612738,6.5,-6.5,-105.0,-105.0
21400386,1610612751,1610612739,10.5,-10.5,-105.0,-105.0
21400387,1610612761,1610612765,-7.0,7.0,-105.0,-105.0
21400388,1610612764,1610612748,-6.0,6.0,-107.0,-103.0
21400389,1610612741,1610612763,6.5,-6.5,-105.0,-105.0
21400390,1610612757,1610612759,4.5,-4.5,-103.0,-107.0
21400391,1610612746,1610612743,-3.0,3.0,-105.0,-105.0
21400392,1610612760,1610612747,-5.5,5.5,-108.0,-102.0
21400393,1610612756,1610612752,-6.0,6.0,-103.0,-107.0
21400394,1610612757,1610612740,5.5,-5.5,-110.0,-110.0
21400395,1610612762,1610612766,3.5,-3.5,-103.0,-107.0
21400396,1610612737,1610612745,5.0,-5.0,-105.0,-105.0
21400397,1610612759,1610612742,10.5,-10.5,-105.0,-105.0
21400398,1610612754,1610612743,3.0,-3.0,-109.0,-101.0
21400399,1610612749,1610612746,10.5,-10.5,-108.0,-102.0
21400400,1610612752,1610612761,12.0,-12.0,-102.0,-108.0
21400401,1610612763,1610612739,5.0,-5.0,-102.0,-108.0
21400402,1610612747,1610612758,7.5,-7.5,-105.0,-105.0
21400403,1610612765,1610612751,1.5,-1.5,-103.0,-117.0
21400404,1610612738,1610612748,-3.5,3.5,-105.0,-105.0
21400405,1610612755,1610612753,8.5,-8.5,-102.0,-108.0
21400406,1610612756,1610612764,5.5,-5.5,-102.0,-108.0
21400407,1610612754,1610612750,-3.5,3.5,-105.0,-105.0
21400408,1610612740,1610612760,7.0,-7.0,-109.0,-101.0
21400409,1610612743,1610612766,2.5,-2.5,-108.0,-102.0
21400410,1610612761,1610612741,4.0,-4.0,-107.0,-103.0
21400411,1610612757,1610612745,5.0,-5.0,-105.0,-105.0
21400412,1610612762,1610612763,8.0,-8.0,-105.0,-105.0
21400413,1610612737,1610612742,4.5,-4.5,-109.0,-101.0
21400414,1610612746,1610612759,1.0,-1.0,-102.0,-108.0
21400415,1610612758,1610612744,11.0,-11.0,-101.0,-109.0
21400416,1610612750,1610612739,14.0,-14.0,-110.0,-110.0
21400417,1610612740,1610612754,-1.5,1.5,-105.0,-105.0
21400418,1610612738,1610612753,2.0,-2.0,-110.0,-110.0
21400419,1610612741,1610612764,2.5,-2.5,-102.0,-108.0
21400420,1610612746,1610612737,1.5,-1.5,-110.0,-110.0
21400421,1610612743,1610612751,4.0,-4.0,-110.0,-110.0
21400422,1610612755,1610612748,7.5,-7.5,-108.0,-102.0
21400423,1610612766,1610612749,5.5,-5.5,-110.0,-110.0
21400424,1610612757,1610612760,4.5,-4.5,-105.0,-105.0
21400425,1610612742,1610612756,1.5,-1.5,-106.0,-104.0
21400426,1610612744,1610612747,-10.0,10.0,-107.0,-103.0
21400427,1610612764,1610612752,-5.0,5.0,-102.0,-108.0
21400428,1610612760,1610612759,6.5,-6.5,-105.0,-105.0
21400429,1610612739,1610612748,-6.0,6.0,-103.0,-107.0
21400430,1610612747,1610612741,11.5,-11.5,-105.0,-105.0
21400431,1610612744,1610612746,2.0,-2.0,-102.0,-108.0
21400432,1610612751,1610612738,1.5,-1.5,-102.0,-108.0
21400433,1610612739,1610612753,-3.5,3.5,-107.0,-103.0
21400434,1610612749,1610612737,9.5,-9.5,-110.0,-110.0
21400435,1610612754,1610612765,-3.0,3.0,-110.0,-110.0
21400436,1610612745,1610612763,2.0,-2.0,-107.0,-103.0
21400437,1610612759,1610612740,2.5,-2.5,-105.0,-105.0
21400438,1610612766,1610612760,6.5,-6.5,-105.0,-105.0
21400439,1610612747,1610612742,12.5,-12.5,-105.0,-105.0
21400440,1610612750,1610612743,10.0,-10.0,-105.0,-105.0
21400441,1610612755,1610612757,13.0,-13.0,-105.0,-105.0
21400442,1610612756,1610612758,-5.5,5.5,-105.0,-105.0
21400443,1610612761,1610612746,4.5,-4.5,-102.0,-108.0
21400444,1610612753,1610612766,6.0,-6.0,-105.0,-105.0
21400445,1610612738,1610612764,9.5,-9.5,-102.0,-108.0
21400446,1610612763,1610612748,-3.5,3.5,-105.0,-105.0
21400447,1610612740,1610612741,10.0,-10.0,-108.0,-102.0
21400448,1610612754,1610612751,3.0,-3.0,-105.0,-105.0
21400449,1610612737,1610612749,-4.5,4.5,-105.0,-105.0
21400450,1610612755,1610612762,10.0,-10.0,-105.0,-105.0
21400451,1610612752,1610612758,6.0,-6.0,-103.0,-107.0
21400452,1610612750,1610612744,18.5,-18.5,-105.0,-105.0
21400453,1610612765,1610612739,7.5,-7.5,-105.0,-105.0
21400454,1610612745,1610612759,1.5,-1.5,-105.0,-105.0
21400455,1610612760,1610612742,2.0,-2.0,-105.0,-105.0
21400456,1610612752,1610612757,11.5,-11.5,-110.0,-110.0
21400457,1610612761,1610612743,-2.5,2.5,-107.0,-103.0
21400458,1610612756,1610612747,-5.0,5.0,-107.0,-103.0
21400459,1610612749,1610612766,3.0,-3.0,-110.0,-110.0
21400460,1610612741,1610612754,-4.5,4.5,-105.0,-105.0
